Time(s) pitch(rad) yaw(rad) roll(rad) pitchspeed(rad/s) yawspeed(rad/s) rollspeed(rad/s) lat(deg) lon(deg) alt[MSL](mm) vnorth[NED](cm/s) veast[NED](cm/s) vdown[NED](cm/s) IAS(m/s) AOA() Sideslip() RCch1() RCch2() RCch3() RCch4() 
5.05999999999998 -0.14392006190303688 -0.1800966407888734 -0.1926383693340664 0.019681623398514616 -0.047081641697424265 -0.06994022556226194 176.71706362884265 -5.4152774395242895 69.05121467297496 36.224532260718135 -3.8866980983412396 -8.247849733842786 32.34692665606419 0.1006176970938667 -0.0020460271605181675 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.07999999999998 -0.14364420883511703 -0.1811025694677552 -0.1939112352943946 0.02651097879599884 -0.04531927680096315 -0.07176072420729042 177.44163504562232 -5.4934052131661835 68.88623850451695 36.232601761066 -3.9260804879207813 -8.249774247409231 32.34130105261917 0.1012201184486863 -0.0016033146069786644 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.099999999999979 -0.14323062430859895 -0.18209037391421365 -0.1952272370376364 0.032968092592239887 -0.04260386837482112 -0.07396062198926104 178.16636840296968 -5.572325714765187 68.7212281079789 36.240726300025166 -3.965970970569657 -8.251272552241364 32.34599787597451 0.10223091734981056 -0.0026079133281842106 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.119999999999979 -0.14269294193288867 -0.18308185303771085 -0.1965502832286944 0.03887334342754279 -0.04318842391688364 -0.07247033183506098 178.8912668002133 -5.652046498073679 68.55619786525466 36.249105583718595 -4.006108904265004 -8.25175860660772 32.35022481958465 0.10259967000655984 -0.003352857045708291 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.139999999999978 -0.14204935418174458 -0.18412833785642768 -0.19782177051415858 0.0445340228569868 -0.04578326115346453 -0.06952668635529145 179.61633256997663 -5.732571502698158 68.39116186359715 36.2574631593814 -4.0463932388562505 -8.251847866372476 32.37952934483197 0.10312273406992585 -0.00280588462513135 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.159999999999978 -0.14130538888632338 -0.18522934358411966 -0.19905498331112895 0.04989041902004539 -0.046407156710426466 -0.06934136188919553 180.34156470688754 -5.813908074932743 68.22613188252461 36.26574172685594 -4.087265864056854 -8.251156164181035 32.405089428760036 0.10361872257467875 -0.0026357315717281853 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.1799999999999775 -0.14046193686762384 -0.18635861609976437 -0.20028794628711238 0.05495587670463611 -0.046448779677254186 -0.06981226000343453 181.0669615648428 -5.896066704503984 68.06112307098323 36.27393483829725 -4.128599119398375 -8.249730739608552 32.41278246077708 0.10466270950967849 -0.003016567143534979 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.199999999999977 -0.13952827126427625 -0.18751950316950503 -0.20151553472562445 0.05947257420156994 -0.04755914409948437 -0.06914527423380429 181.7925236771011 -5.979056149063333 67.89615335006266 36.282266638955086 -4.170347605929668 -8.247246865126884 32.42200201048216 0.10534498964409876 -0.0038242379396848493 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.219999999999977 -0.13851982337476523 -0.18874165464296047 -0.20270448436807836 0.06361754301771977 -0.050768245914011446 -0.06668486856428979 182.5182525307839 -6.0628825712587675 67.73124096460813 36.290608370506014 -4.212297059568204 -8.243996756227244 32.41402178256258 0.10491439136433957 -0.0034854487188759413 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
5.239999999999976 -0.13744003643177521 -0.1900304431746383 -0.20385685039715065 0.06790982561285726 -0.05245684714939084 -0.06627764551845781 183.24414347977702 -6.147549576590279 67.56638806938327 36.29847579191051 -4.254405781812141 -8.241297531767062 32.42324612963835 0.10566511419111496 -0.0028198362060925246 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
